Name,Category,PostalCode,City,Province,Address,Latitude,Longitude
"Museum of Contemporary Canadian Art,Will Be Re-Opening By Winter 2017",museum,M6R 2B8,toronto,on,158 sterling rd,43.65459813,-79.44596604
Museum of Cultural Heritage of Indo-Canadians,museum,M9W 5Z7,toronto,on,61 claireville dr,43.73929165,-79.62500267
Museum of Health Care At Kingston,museum,..,kingston,on,102 stuart st,44.22377664,-76.49228664
Museum of Ingenuity J. Armand Bombardier,museum,J0E 2L0,valcourt,qc,"1001, avenue j.-a.-bombardier",45.494766,-72.310548
Museum of Inuit Art,museum,M5J 1A7,toronto,on,207 queens quay w,43.6387762,-79.38064618
Museum of Jewish MontrÈal,museum,H2W 1Y8,montrÈal,qc,rc01 4040 st laurent blvd montrÈal quÈbec h2w 1y8 canada,..,..
Museum of Living Memory,museum,G0R 3G0,saint-jean port joli,qc,"710, av. de gaspÈ o.",47.171132,-70.309002
Museum of Natural Sciences,museum,S7N 5E2,university of,sk,112 science place university of saskatchewan saskatoon saskatchewan s7n 5e2 canada,..,..
Museum of New New Painting,museum,M6J 2P6,toronto,on,123 bellwoods ave,43.64961155,-79.4118298
Museum of Northern British Columbia,museum,V8J 3S1,prince rupert,bc,100 first avenue west prince rupert british columbia v8j 3s1 canada,..,..
Museum of Northern History At the Sir Harry Oakes Chateau,museum,P2N 3M7,kirkland,on,2 chateau drive kirkland lake ontario p2n 3m7 canada,48.1478022,-80.0482754
Museum of Ontario Archaeology,museum,N6G 3M6,london,on,1600 attawandaron road london ontario n6g 3m6 canada,43.013942,-81.306228
Museum of Original Costume The,museum,V6H 1V1,vancouver,bc,1489 mcrae avenue vancouver british columbia v6h 1v1 canada,49.25732755,-123.1366058
Museum of Saint Joseph's Oratory of Mount Royal,museum,H3V 1H6,montrÈal,qc,"3800, chemin queen-mary",45.492172,-73.616944
Museum of Sault-Au-RÈcollet,museum,H2B 2L1,montrÈal,qc,"10865, rue du pressoir",45.575959,-73.659539
Museum of Surrey,museum,..,surrey,bc,..,49.10459322,-122.7322494
Museum of the Cariboo Chilcotin Society,museum,V2G 2C8,williams,bc,113 fourth ave n williams lake british columbia v2g 2c8 canada,..,..
Museum of the Highwood,museum,T1V 1M5,high river,ab,406 first street s.w. high river alberta t1v 1m5 canada,..,..
Museum of the Sisters of Providence,museum,H4J 2J5,montrÈal,qc,"12055, rue grenet",45.528809,-73.714799
Museum of Vancouver,museum,V6J 3J9,vancouver,bc,1100 chestnut st vancouver bc v6j 3j9,49.276365,-123.144897
Museum of Vision Science And Optometry,museum,N2L 0A7,waterloo,on,200 columbia street west school of optometry and vision science university of waterloo waterloo ontario n2l 0a7 canada,..,..
Museum On the Boyne,museum,L9R 1A1,alliston,on,250 fletcher crescent alliston ontario l9r 1a1 canada,44.15589218,-79.87802718
Museum Strathroy-Caradoc,museum,N7G 2R4,strathroy,on,34 frank street strathroy ontario n7g 2r4 canada,42.9560637,-81.6240167
Museums Association of Saskatchewan,museum,S4N 6E1,regina,sk,424 mcdonald st regina saskatchewan s4n 6e1 canada,50.4779561,-104.5756882
Museums of Burlington,museum,L7P 5A8,burlington,on,2168 guelph line burlington ontario l7p 5a8 canada,43.3702673,-79.8297747
MusÈe Girouxville Museum,museum,T0H 1S0,girouxville,ab,c/o village of girouxville po box 276 girouxville ab t0h 1s0,..,..
MusÈe Heritage Museum,museum,T8N 3Z9,st albert,ab,5 st. anne st st. albert ab t8n 3z9,53.6328914,-113.6273901
Muskoka Boat & Heritage Centre,museum,P1P 1Z9,gravenhurst,on,275 steamship bay rd gravenhurst ontario p1p 1z9 canada,44.9190233,-79.3894647
Muskoka Heritage Place,museum,P1H 1R1,huntsville,on,88 brunel rd huntsville ontario p1h 1r1 canada,45.30144688,-79.2035263
Muskoka Lakes Museum,museum,P0B 1J0,port carling,on,100 joseph street po box 432 port carling ontario p0b 1j0 canada,45.1179217,-79.5775045
Muso - MusÈe De SociÈtÈ Des Deux-Rives,museum,J6S 1Y1,valleyfield,qc,"21, rue dufferin",45.261659,-74.13108
Musquodoboit Railway Museum,museum,B0J 2L0,eastern shore,ns,7895 main st highway 7 musquodoboit harbour eastern shore nova scotia b0j 2l0 canada,..,..
Muttart Conservatory,museum,T6C 4L8,edmonton,ab,9626 -96 a street edmonton alberta t6c 4l8 canada,53.53521235,-113.4772856
Myrtleville House Museum,museum,N3V 1C2,brantford,on,34 myrtleville drive brantford ontario n3v 1c2 canada,43.17372848,-80.29712564
Najuqsivik Community Museum,museum,X0A 0W0,sanikiluaq,nu,general delivery sanikiluaq nunavut x0a 0w0 canada,56.5421614,-79.2259227
Nakusp And District Museum,museum,V0G 1R0,nakusp,bc,92 6th avenue north west nakusp british columbia v0g 1r0 canada,50.2425411,-117.8044963
Nampa And District Museum,museum,T0H 2R0,nampa,ab,9902 -102 ave nampa alberta t0h 2r0 canada,56.0411003,-117.1305743
Nanaimo Bastion,museum,V9S 5E9,nanaimo,bc,front street nanaimo british columbia v9s 5e9 canada,49.1634001,-123.9326489
Nanaimo Museum,museum,V9R 5J8,nanaimo,bc,100 museum way nanaimo british columbia v9r 5j8 canada,49.1650028,-123.9362744
Nancy Island Historic Site,museum,L9Z 2V9,wasaga,on,119 mosley street wasaga beach ontario l9z 2v9 canada,44.520407,-80.0209098
Nanton Lancaster Air Museum (Operated By the Nanton Lancaster Society),museum,T0L 1R0,nanton,ab,1729 21 avenue nanton alberta t0l 1r0 canada,50.3522083,-113.7777797
Naramata Heritage Museum Society,museum,V0H 1N0,naramata,bc,224 robinson avenue regional district of okanagan-similkameen area e naramata british columbia v0h 1n0 canada,..,..
National Air Force Museum of Canada,museum,K0K 3W0,astra,on,8 wing trenton po box 1000 stn forces astra ontario k0k 3w0 canada,..,..
National Doukhobor Heritage Village Inc.,museum,S0A 4H0,veregin,sk,box 99 veregin saskatchewan s0a 4h0 canada,51.5817407,-102.0767427
National Nikkei Museum - Heritage Centre,museum,..,burnaby,bc,6688 southoaks cr,49.21776635,-122.964558
National Presbyterian Museum,museum,M4K 2M9,toronto,on,415 broadview avenue toronto ontario m4k 2m9 canada,43.6663211,-79.3527778
Native Cultural Arts Museum,museum,T0G 1C0,grouard,ab,nothern lakes college 64 mission st. grouard campus grouard alberta t0g 1c0 canada,..,..
Native Museum of Mashteuiatsh,museum,G0W 2H0,mashteuiatsh,qc,"1787, rue amishk",48.579214,-72.232794
Nature Museum,museum,..,ottawa,on,..,45.41326339,-75.68850502
Naval Museum of Alberta,museum,T2T 5J4,calgary,ab,the military museums 4520 crowchild trail sw calgary alberta t2t 5j4 canada,51.01423945,-114.1162943
Naval Museum of Halifax,museum,B3K 5X5,halifax,ns,2729 gottingen street halifax nova scotia b3k 5x5 canada,44.6595611,-63.5927716
Naval Museum of Manitoba,museum,R3C 4J7,winnipeg,mb,(hmcs chippawa) 1 navy way winnipeg manitoba r3c 4j7 canada,49.88639645,-97.13766453
Naval Museum of QuÈbec,museum,G1K 8M7,quÈbec,qc,"170, rue dalhousie",46.81859,-71.199981
Nebenaigoching Heritage Inc.,museum,P0S 1A0,batchawana bay,on,obadjiwan reserve site 188 box 18 batchawana bay ontario p0s 1a0 canada,..,..
Nepean Museum (Traszha Macdowall Community Building),museum,..,ottawa,on,..,45.34919706,-75.74143183
Nepean Visual Arts Centre,museum,..,ottawa,on,..,45.32727727,-75.74432068
Nepisiguit Centennial Museum And Cultural Centre,museum,E2A 4S6,bathurst,nb,360 douglas ave. bathurst new brunswick e2a 4s6 canada,47.6178357,-65.6561618
New Brunswick Aviation Museum,museum,E9E 2H8,doyle's brook,nb,1753 rte 118 doyle's brook new brunswick e9e 2h8 canada,..,..
New Brunswick Historical Society,museum,E2L 1A3,saint-john,nb,120 union street saint john new brunswick e2l 1a3 canada,45.27451675,-66.06129966
New Brunswick Internment Camp Museum,museum,E4B 2T3,minto,nb,420 pleasant drive unit 1 minto new brunswick e4b 2t3 canada,..,..
New Brunswick Military History Museum,museum,E2V 4J5,oromocto,nb,building a-5 cfb gagetown po box 17000 stn forces oromocto new brunswick e2v 4j5 canada,..,..
New Brunswick Museum,museum,..,saint-john,nb,1 market square,45.27328615,-66.06473343
New Brunswick Railway Museum,museum,E4H 2X7,hillsborough,nb,2847 main st,45.92349061,-64.64289105
New Brunswick Sports Hall of Fame,museum,E3B 5H1,fredericton,nb,503 queen st fredericton new brunswick e3b 5h1 canada,45.96223095,-66.6403554
New Denmark Memorial Museum,museum,E7G 2B7,new denmark,nb,6 main road new denmark new brunswick e7g 2b7 canada,46.1346582,-64.8885118
New Iceland Heritage Museum,museum,R0C 1B1,gimli,mb,108 -94 1st ave gimli manitoba r0c 1b1 canada,50.6308054,-96.985013
New Westminster Museum & Archives,museum,V3L 1H7,new-westminster,bc,302 royal ave new westminster british columbia v3l 1h7 canada,49.2078392,-122.9063479
Newcastle Village And District Historical Society,museum,L1B 1H7,newcastle,on,unit 3 20 king ave. w. newcastle ontario l1b 1h7 canada,..,..
Newfoundland And Labrador Health Archive And Museum,museum,A1E 1E6,st-john's,nl,292 waterford bridge road st. john's newfoundland & labrador a1e 1e6 canada,47.5296172,-52.7420607
Niagara Apothecary Museum,museum,..,niagara,on,5 queen st,43.25511202,-79.07085264
Niagara Children's Museum,museum,..,niagara,on,8058 oakwood dr,43.05916344,-79.12128046
Niagara Falls History Museum,museum,..,niagara,on,5810 ferry st,43.08861466,-79.09125483
Niagara Historical Society And Museum,museum,..,niagara,on,43 castlereagh st,43.25214528,-79.0716989
Nicola Valley Museum & Archives,museum,V1K 1B8,merritt,bc,1675 tutill court merritt british columbia v1k 1b8 canada,50.1071749,-120.786252
Nicolas Denys Museum,museum,B0E 3B0,saint-peter's,ns,46 denys street saint peter's nova scotia b0e 3b0 canada,45.65594934,-60.86942186
Nipawin Living Forestry Museum,museum,S0E 1E0,nipawin,sk,hwys 35 and 55 nipawin saskatchewan s0e 1e0 canada,..,..
Nipigon Historical Museum,museum,P0T 2J0,nipigon,on,40 front st nipigon ontario p0t 2j0 canada,49.01294933,-88.26284569
Nipissing Township Museum,museum,P0H 1W0,nipissing,on,hwy 654 nipissing ontario p0h 1w0 canada,46.1045283,-79.4986682
Nokomis District Museum And Heritage Co-Op,museum,S0G 3R0,nokomis,sk,109 3rd ave w nokomis saskatchewan s0g 3r0 canada,51.5110223,-105.0030406
Nor'Westers & Loyalist Museum,museum,K0C 2J0,williamstown,on,19651 john st w box 69 williamstown ontario k0c 2j0 canada,45.14749414,-74.5842787
North American Carnival Museum And Archives,museum,N3S 5B7,brantford,on,114 alice st. brantford ontario n3s 5b7 canada,43.15118187,-80.25257713
North American Game Warden Museum,museum,R0K 0E0,boissevain,mb,box 1239 boissevain manitoba r0k 0e0 canada,49.2305637,-100.0556285
North Atlantic Aviation Museum,museum,A1V 1W6,gander,nl,135 trans canada highway gander newfoundland & labrador a1v 1w6 canada,..,..
North Highlands Community Museum,museum,B0C 1G0,cape breton,ns,29243 cabot trail cape north cape breton nova scotia b0c 1g0 canada,..,..
North Hills Museum,museum,B0S 1A1,annapolis,ns,5065 granville rd granville ferry annapolis county nova scotia b0s 1a1 canada,44.743208,-65.5376987
North Huron Museum,museum,N0G 2W0,wingham,on,273 josephine street wingham ontario n0g 2w0 canada,43.8932011,-81.3074161
North Lanark Historical Society,museum,K0A 1A0,almonte,on,647 river road almonte ontario k0a 1a0 canada,..,..
North Pacific Cannery National Historic Site,museum,V0V 1G0,port edward,bc,po box 1190 port edward british columbia v0v 1g0 canada,54.2246496,-130.2921229
North Sydney Museum,museum,B2A 1C3,sydney,ns,309 commercial st north sydney nova scotia b2a 1c3 canada,46.2099792,-60.2478078
North Thompson Museum,museum,V0E 1E0,barriËre,bc,352 lilley road barriËre british columbia v0e 1e0 canada,51.1709852,-120.1310492
North Vancouver Museum & Archives,museum,V7K 3E5,vancouver,bc,3203 institute road north vancouver british columbia v7k 3e5 canada,49.3380126,-123.0366339
North West Mounted Police Barracks,museum,T1W 2B1,canmore,ab,609 -8 street canmore alberta t1w 2b1 canada,51.08903295,-115.3564559
Northern Gateway Museum,museum,S0P 0B0,denare beach,sk,moody drive denare beach saskatchewan s0p 0b0 canada,54.6694768,-102.08122
Northern Life Museum,museum,X0E 0P0,fort smith,nt,110 king street fort smith north west territories x0e 0p0 canada,60.0026021,-111.8930701
Northern Lights Centre,museum,Y0A 1C0,watson,yt,807 frank trail watson lake yukon y0a 1c0 canada,60.0621942,-128.7061763
Northern Rockies Museum of Culture And Heritage -Hinton Historical Society,museum,T7V 2C4,hinton,ab,225 gregg ave hinton ab t7v 2c4,53.390167,-117.6124342
Northumberland Fisheries Museum & Heritage Association,museum,B0K 1H0,pictou,ns,21 caladh avenue pictou nova scotia b0k 1h0 canada,45.67497884,-62.70819546
Northwestern Ontario Aviation Heritage Centre,museum,P7B 4A3,thunder bay,on,430 waterloo st.. s. thunder bay ontario p7b 4a3 canada,48.3789359,-89.2672872
Northwestern Ontario Sports Hall of Fame,museum,P7E 1B5,thunder bay,on,219 may st south thunder bay ontario p7e 1b5 canada,48.38226555,-89.24568243
Norwegian Laft Hus,museum,..,red deer,ab,4501 47a av,52.26359362,-113.8057298
Norwegian Laft Hus Society And Museum,museum,T4N 6T4,red deer,ab,4402-47th avenue red deer alberta t4n 6t4 canada,52.2747267,-113.7995145
Norwich And District Museum And Archives,museum,N0J 1P0,norwich,on,89 stover street north norwich ontario n0j 1p0 canada,42.99527545,-80.59978625
Nose Creek Valley Museum,museum,T4B 1C5,west airdrie,ab,1701 main street south west airdrie alberta t4b 1c5 canada,..,..
Notre-Dame Basilica,museum,H2Y 1T2,montrÈal,qc,110 notre-dame street west montrÈal quÈbec h2y 1t2 canada,..,..
Notukeu Heritage Museum,museum,S0N 1Z0,ponteix,sk,110 railway avenue ponteix saskatchewan s0n 1z0 canada,49.748092,-107.4872312
Nova Scotia Highland Village Society,museum,B2C 1A3,iona,ns,4119 hwy 223 iona nova scotia b2c 1a3 canada,45.94727518,-60.81766608
Nova Scotia Highlanders Museum,museum,B4H 3L6,amherst,ns,36 acadia st amherst nova scotia b4h 3l6 canada,45.833904,-64.207838
Nova Scotia Museum of Industry,museum,B0K 1S0,stellarton,ns,147 north foord st. stellarton nova scotia b0k 1s0 canada,45.56783834,-62.65933573
Nova Scotia Museum of Natural History,museum,B3H 3A6,halifax,ns,1747 summer street halifax nova scotia b3h 3a6 canada,44.6455789,-63.58482861
Nova Scotia Sport Hall of Fame,museum,B3J 3N8,halifax,ns,1800 argyle street suite 446 halifax nova scotia b3j 3n8 canada,44.64821985,-63.57674144
Nunatta Sunakkutaangit Museum,museum,X0A 0H0,iqaluit,nu,p.o. box 1900 212 sinaa iqaluit nunavut x0a 0h0 canada,63.74349705,-68.51374166
Nwt Mining Heritage Society,museum,X1A 2R1,yellowknife,nt,4807 49 street yellowknife north west territories x1a 2r1 canada,..,..
O'Hara Mill Homestead And Conservation Area,museum,K0K 2K0,madoc,on,638 mill rd. madoc ontario k0k 2k0 canada,44.51572855,-77.52491767
O'Dell House Museum And the Genealogy Centre,museum,B0S 1A0,annapolis,ns,136 lower st. george street annapolis royal nova scotia b0s 1a0 canada,44.747095,-65.5182046
Oak Hammock Marsh Interpretive Centre,museum,R0C 2Z0,stonewall,mb,1 snow goose bay on highway 220 oak hammock marsh manitoba r0c 2z0 canada,..,..
Oakville Museum At Erchless Estate,museum,L6J 2Y5,oakville,on,8 navy street oakville ontario l6j 2y5 canada,43.4421534,-79.6667767
Ogniwo Polish Museum Society Inc.,museum,R2W 3V3,winnipeg,mb,1417 main street winnipeg manitoba r2w 3v3 canada,49.887206,-97.1338168
Oil Museum of Canada,museum,N0N 1P0,oil springs,on,2423 kelly rd oil springs ontario n0n 1p0 canada,42.77309196,-82.11999611
Oil Sands Discovery Centre,museum,T9H 4X3,fort mcmurray,ab,515 mackenzie blvd fort mcmurray alberta t9h 4x3 canada,56.67113525,-111.3459334
Ojibway Nature Centre,museum,N9C 4E8,windsor,on,5200 matchette road windsor ontario n9c 4e8 canada,42.2840262,-83.068267
Okanagan Heritage Museum,museum,V1Y 6S7,kelowna,bc,470 queensway avenue kelowna british columbia v1y 6s7 canada,49.8870905,-119.4942596
Okanagan Military Museum Society,museum,V1Y 6S7,kelowna,bc,1424 ellis st. memorial arena building kelowna british columbia v1y 6s7 canada,..,..
Okanagan Science Centre,museum,V1T 5G5,vernon,bc,2704 hwy. 6 vernon british columbia v1t 5g5 canada,50.2568714,-119.2637588
Old #2 Engine House Museum,museum,..,saint john,nb,..,45.27331891,-66.05679957
Old Bank Museum,museum,E4H 4B8,albert,nb,5985 route 114 riverside-albert new brunswick e4h 4b8 canada,..,..
Old Court House Museum,museum,B0H 1N0,guysborough,ns,106 church street guysborough nova scotia b0h 1n0 canada,45.39058733,-61.50045507
Old Fort Erie,museum,..,fort erie,on,350 lakeshore rd,42.89351679,-78.92395698
Old Log Church Museum / Yukon Church Heritage Society,museum,Y1A 6K8,whitehorse,yt,303 elliot whitehorse yukon y1a 6k8 canada,60.7185416,-135.0536571
Old Meeting House Museum,museum,B0W 1E0,barrington,ns,2408 hwy 3 barrington nova scotia b0w 1e0 canada,43.56646481,-65.57973479
Old Mill Heritage Centre,museum,P0P 1J0,kagawong,on,15 old mill road kagawong ontario p0p 1j0 canada,45.9090778,-82.2575561
Old St. Edward's Anglican Church And Museum,museum,B0S 1E0,clementsport,ns,34 old post road clementsport nova scotia b0s 1e0 canada,44.66361583,-65.60605202
Olde Gaol Museum,museum,K9V 4G3,lindsay,on,50 victoria ave. n lindsay ontario k9v 4g3 canada,44.3591681,-78.7429248
Oliver & District Heritage Society,museum,V0H 1T0,oliver,bc,430 fairview rd oliver british columbia v0h 1t0 canada,49.1784098,-119.5601729
One Hundred Mile & District Historical Society,museum,V0K 2Z0,108 mile ranch,bc,4690 telqua dr off highway 97 108 mile ranch british columbia v0k 2z0 canada,..,..
Ontario Lacrosse Hall of Fame And Museum,museum,..,catharines,on,1932 welland canals pkwy rr 6,43.15546063,-79.19433415
Ontario Museum Association,museum,M5T 1L4,toronto,on,george brown house 50 baldwin st toronto ontario m5t 1l4 canada,43.6558731,-79.39505169
Ontario Police College Museum,museum,N5H 2T2,aylmer west,on,10716 hacienda road aylmer west ontario n5h 2t2 canada,..,..
Ontario Provincial Police Museum,museum,L3V 7V3,orillia,on,ontario provincial police museum 777 memorial ave orillia ontario l3v 7v3 canada,44.582761,-79.43011942
Ontario Regiment (Rcac) Museum,museum,L1J 5P5,oshawa,on,1000 stevenson rd n oshawa airport south field -tank museum oshawa ontario l1j 5p5 canada,..,..
Ontario Science Centre,museum,M3C 1T3,toronto,on,770 don mills rd. toronto ontario m3c 1t3 canada,43.714838,-79.34024292
Ontario Steam Heritage Museum,museum,N0B 2J0,puslinch,on,7192 gore road puslinch ontario n0b 2j0 canada,43.3985161,-80.1982441
Orangedale Station Museum,museum,B0E 2K0,orangedale,ns,1428 orangedale rd orangedale nova scotia b0e 2k0 canada,45.90051596,-61.09342119
Organization of Military Museums of Canada,museum,V8L 3S8,sidney,bc,2513 beacon avenue po box 2204 sidney british columbia v8l 3s8 canada,48.6487992,-123.3961192
Orillia Museum of Art & History,museum,L3V 5A9,orillia,on,30 peter st s orillia ontario l3v 5a9 canada,44.60839541,-79.41696606
Orwell Corner Historic Village,museum,C0A 2E0,orwell,pe,vernon rr #2 7 old uigg rd orwell prince edward island c0a 2e0 canada,..,..
Oshawa Museum,museum,L1H 8S8,oshawa,on,1450 simcoe st s lakeview park oshawa ontario l1h 8s8 canada,43.8654271,-78.8289683
Osoyoos Museum Society,museum,V0H 1V0,osoyoos,bc,19 park place osoyoos british columbia v0h 1v0 canada,49.0330709,-119.4627686
Osprey Museum,museum,N0C 1M0,grey county,on,..,44.3854518,-80.31121097
OstÈothËque De MontrÈal Inc.,museum,H3C 3P8,montrÈal,qc,1193 carrÈ philipps montrÈal quÈbec h3c 3p8 canada,..,..
Ottawa House By the Sea Museum,museum,B0M 1S0,parrsboro,ns,1155 whitehall road partridge island parrsboro nova scotia b0m 1s0 canada,..,..
Ottawa Museum Network,museum,K2P 1R7,ottawa,on,507-280 metcalfe st ottawa ontario k2p 1r7 canada,45.4157447,-75.6914476
Outlook & District Heritage Museum & Gallery,museum,S0L 2N0,outlook,sk,100 railway avenue east outlook saskatchewan s0l 2n0 canada,51.4890299,-107.0536808
Ovens Natural Park And Museum,museum,B0J 2W0,riverport,ns,326 ovens road riverport nova scotia b0j 2w0 canada,44.28344747,-64.33485117
Over the Top Museum,museum,A0G 1E0,birchy bay,nl,p.o. box 40 main st. birchy bay newfoundland & labrador a0g 1e0 canada,49.3543542,-54.7392682
Ovlsme & Chvm Shed: Reproduction,museum,..,ottawa,on,..,45.51578353,-75.38943736
Ovlsme Club House,museum,..,ottawa,on,..,45.51604031,-75.38964142
